image,name,author,original_category,new_category,fiction_nonfiction,isbn,img_paths,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7364/9780736431200.jpg,Frozen: A Tale of Two Sisters,Melissa Lagonegro,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000962.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4063/9781406331264.jpg,Ten Little Fingers and Ten Little Toes,Mem Fox,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000016.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1526/9780152632243.jpg,Possum Magic,Mem Fox,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000028.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1520/9780152060305.jpg,Whoever You Are,Mem Fox,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000031.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1520/9780152010669.jpg,Time for Bed,Mem Fox,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000087.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4424/9781442434325.jpg,Hello Baby!,Mem Fox,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000403.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1520/9780152000769.jpg,Koala Lou,Mem Fox,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000432.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1520/9780152057152.jpg,The Magic Hat,Mem Fox,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000489.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5473/9780547396941.jpg,Donde Esta La Oveja Verde?/Where Is the Green Sheep?,Mem Fox,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000704.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6897/9780689716119.jpg,Hattie and the Fox,Mem Fox,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000940.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4063/9781406319569.jpg,Ten Little Fingers and Ten Little Toes,Mem Fox,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000968.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0072/9780007251940.jpg,Paddington's Suitcase,Michael Bond,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000515.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0071/9780007174164.jpg,A Bear Called Paddington,Michael Bond,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000897.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7445/9780744523232.jpg,We're Going on a Bear Hunt,Michael Rosen,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000112.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6898/9780689815812.jpg,We're Going on a Bear Hunt,Michael Rosen,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000168.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6898/9780689853494.jpg,We're Going on a Bear Hunt,Michael Rosen,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000614.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4083/9781408334010.jpg,Ten Little Dinosaurs,Mike Brownlow,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000334.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4095/9781409551287.jpg,Look Inside Science,Minna Lacey,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000792.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8442/9781844285136.jpg,Don't Let the Pigeon Drive the Bus!,Mo Willems,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000049.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4063/9781406308129.jpg,Don't Let the Pigeon Stay Up Late!,Mo Willems,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000243.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4063/9781406357783.jpg,The Pigeon Needs a Bath,Mo Willems,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000433.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4063/9781406389012.jpg,The Pigeon HAS to Go to School!,Mo Willems,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000660.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7868/9780786836505.jpg,"The Pigeon Has Feelings, Too!",Mo Willems,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000696.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8442/9781844285457.jpg,The Pigeon Finds a Hot Dog!,Mo Willems,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000724.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4063/9781406315509.jpg,The Pigeon Wants a Puppy!,Mo Willems,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000808.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8442/9781844280599.jpg,Knuffle Bunny,Mo Willems,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000884.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4231/9781423133087.jpg,We Are in a Book!,Mo Willems,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000984.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4521/9781452110066.jpg,Flora and the Flamingo,Molly Idle,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000854.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141388656.jpg,Maybe,Morris Gleitzman,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000809.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6167/9781616776190.jpg,Piano Adventures,Nancy Faber,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000922.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3126/9780312601553.jpg,On the Night You Were Born,Nancy Tillman,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000061.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2500/9781250017970.jpg,"Wherever You are, My Love Will Find You",Nancy Tillman,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000340.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3123/9780312346065.jpg,On the Night You Were Born,Nancy Tillman,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000938.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7805/9781780553610.jpg,The Map Colouring Book,Natalie Hughes,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000955.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4263/9781426302855.jpg,National Geographic Kids Readers: Volcanoes,National Geographic,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000964.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8623/9781862308251.jpg,Father Christmas Needs a Wee,Nicholas Allan,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000265.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8575/9780857540041.jpg,Father Christmas Needs a Wee,Nicholas Allan,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000486.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5525/9780552574242.jpg,The Sun is also a Star,Nicola Yoon,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000278.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8118/9780811826020.jpg,Peek-A-Who?,Nina Laden,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000287.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5452/9780545215787.jpg,Clifford the Big Red Dog,Norman Bridwell,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000391.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8576/9780857635631.jpg,Listen to the Music,Nosy Crow,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000750.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8576/9780857635655.jpg,Listen to the Things That Go,Nosy Crow,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000874.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0072/9780007263899.jpg,Stuck,Oliver Jeffers,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000046.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0071/9780007150366.jpg,Lost and Found,Oliver Jeffers,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000126.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0071/9780007150342.jpg,How to Catch a Star,Oliver Jeffers,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000133.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0082/9780008266165.jpg,Here We Are,Oliver Jeffers,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000230.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0071/9780007182312.jpg,The Incredible Book Eating Boy,Oliver Jeffers,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000422.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0071/9780007182343.jpg,The Heart and the Bottle,Oliver Jeffers,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000523.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0075/9780007584611.jpg,Once there was a boy...,Oliver Jeffers,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000644.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0072/9780007263905.jpg,This Moose Belongs to Me,Oliver Jeffers,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000650.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0071/9780007182329.jpg,The Way Back Home,Oliver Jeffers,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000677.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0075/9780007514274.jpg,Once Upon an Alphabet,Oliver Jeffers,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000725.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0075/9780007549221.jpg,How to Catch a Star,Oliver Jeffers,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000826.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0074/9780007429004.jpg,The Heart and the Bottle,Oliver Jeffers,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000828.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0072/9780007263851.jpg,Up and Down,Oliver Jeffers,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000947.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6798/9780679890478.jpg,Are You My Mother?,P. D. Eastman,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000093.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8595/9780859537278.jpg,There Was an Old Lady Who Swallowed a Fly,Pam Adams,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000009.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8595/9780859536622.jpg,Old Macdonald had a Farm,Pam Adams,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000926.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8595/9780859530187.jpg,There Was an Old Lady Who Swallowed a Fly,Pam Adams,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000937.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6981/9780698113732.jpg,Who Sank the Boat?,Pamela Allen,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000149.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6880/9780688092344.jpg,The Doorbell Rang,Pat Hutchins,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000594.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5457/9780545703307.jpg,Lego Chain Reactions,Pat Murphy,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000210.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3381/9781338137200.jpg,LEGO Make Your Own Movie,Pat Murphy,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000976.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6267/9781626723214.jpg,Be Kind,Pat Zietlow Miller,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000959.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8751/9780875167343.jpg,The Invisible String,Patrice Karst,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000105.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3164/9780316486231.jpg,The Invisible String,Patrice Karst,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000225.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7148/9780714843377.jpg,"It's Not How Good You Are, It's How Good You Want to Be",Paul Arden,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000260.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4093/9781409303183.jpg,Peppa Pig: Little Library,Peppa Pig,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000018.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4093/9781409306177.jpg,Peppa Pig: Fairy Tale Little Library,Peppa Pig,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000079.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4093/9781409301769.jpg,Peppa Pig: Marvellous Magnet Book,Peppa Pig,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000090.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7232/9780723292081.jpg,Peppa Pig: Practise with Peppa: Wipe-Clean First Letters,Peppa Pig,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000250.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4093/9781409308621.jpg,Peppa Pig: Peppa and George's Wipe-Clean Activity Book,Peppa Pig,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000286.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7232/9780723292111.jpg,Peppa Pig: Practise with Peppa: Wipe-Clean Numbers,Peppa Pig,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000401.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4093/9781409308645.jpg,Peppa Pig: Peppa and the Big Train: My First Storybook,Peppa Pig,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000495.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7232/9780723271307.jpg,Peppa Pig: Peppa's Easter Egg Hunt,Peppa Pig,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000549.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4093/9781409301943.jpg,Peppa Pig: Peppa Goes Swimming,Peppa Pig,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000598.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7232/9780723296232.jpg,Peppa Pig: Peppa's Super Noisy Sound Book,Peppa Pig,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000624.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241294055.jpg,Peppa Pig: Bedtime Little Library,Peppa Pig,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000665.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4093/9781409305088.jpg,Peppa Pig: Nursery Rhymes and Songs,Peppa Pig,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000830.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8442/9781844281695.jpg,The Dot,Peter H. Reynolds,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000131.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8442/9781844282968.jpg,Ish,Peter H. Reynolds,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000461.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7636/9780763626310.jpg,"One Is A Snail, Ten Is A Crab",Pulley Sayre A,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000503.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141386416.jpg,We're All Wonders,R. J. Palacio,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000543.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471182310.jpg,Five Feet Apart,Rachael Lippincott,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000311.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4083/9781408331606.jpg,The Lion Inside,Rachel Bright,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000500.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8464/9781846432767.jpg,My New Baby,Rachel Fuller,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000039.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8464/9781846432750.jpg,Waiting for Baby,Rachel Fuller,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000269.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4926/9781492674313.jpg,P Is for Pterodactyl,Raj Haldar,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000691.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8473/9781847370297.jpg,The Secret,Rhonda Byrne,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000048.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0073/9780007353699.jpg,What Do People Do All Day?,Richard Scarry,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000290.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3758/9780375812026.jpg,Richard Scarry's A Day at the Airport,Richard Scarry,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000336.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6798/9780679806639.jpg,Richard Scarry's Cars And Trucks,Richard Scarry,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000354.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0073/9780007357383.jpg,Cars and Trucks and Things that Go,Richard Scarry,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000572.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4095/9781409551768.jpg,Look Inside an Airport,Rob Lloyd Jones,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000428.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4095/9781409539506.jpg,Look Inside Cars,Rob Lloyd Jones,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000967.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751571295.jpg,The Night Stalker,Robert Bryndza,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000919.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9206/9780920668375.jpg,Love You Forever,Robert Munsch,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000056.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6898/9780689837593.jpg,Alice's Adventures in Wonderland: Pop-Up Book,Robert Sabuda,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000176.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7636/9780763633318.jpg,It's Not the Stork!,Robie H. Harris,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000491.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4169/9781416947370.jpg,Dear Zoo,Rod Campbell,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000001.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2307/9780230747722.jpg,Dear Zoo,Rod Campbell,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000088.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447223818.jpg,Dear Santa,Rod Campbell,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000121.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8491/9781849154208.jpg,Words,Roger Priddy,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000393.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3125/9780312510787.jpg,First 100 Words,Roger Priddy,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000582.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5712/9780571230587.jpg,A Fine Balance,Rohinton Mistry,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000600.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3107/9780310708254.jpg,The Jesus Storybook Bible,Sally Lloyd-Jones,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000512.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3107/9780310729945.jpg,Jesus Storybook Bible,Sally Lloyd-Jones,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000941.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4095/9781409550013.jpg,Sticker Picture Atlas of the World,Sam Lake,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000538.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7636/9780763642648.jpg,Guess How Much I Love You,Sam McBratney,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000128.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4063/9781406342864.jpg,Guess How Much I Love You,Sam McBratney,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000317.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4063/9781406300406.jpg,Guess How Much I Love You,Sam McBratney,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000705.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4095/9781409582489.jpg,Listen and Learn First English Words,Sam Taplin,Childrens-Books,16 Children,Fiction,9.78E+12,dataset/Childrens-Books/0000324.jpg,,,,,,,
